Date_Purchase	Id_purchase	Id_client	Date_of_birth	Sex_client	Store	Region	Canal	Gender	Type_purchase	Quantity	Discount	Pay	Second_purchase
5/9/2022 0:00	1209RM 00018815	1193030714	44688	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
4/14/2022 0:00	FPE-1236	1193032964	44665	No Informado	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	0	139900	0
3/20/2022 0:00	FPE-226	1193033225	37036	M	615	BOGOTA	Superdry	MASCULINO	CAMISETA	1	0	139900	0
5/24/2022 0:00	FPE-2992	1193039527	37141	M	605	SABANETA	Superdry	MASCULINO	TENIS	1	70571	335920	1
6/3/2022 0:00	FPE-1818	1193049989	NULL	F	622	BELLO	Superdry	MASCULINO	BUZO	1	0	349900	0
4/12/2022 0:00	FPE-2445	1193066145	37000	M	605	SABANETA	Superdry	FEMENINO	TENIS	1	0	299900	0
4/16/2022 0:00	FPE-231	1193067734	44667	M	417	CARTAGENA	Diesel	MASCULINO	JEAN	1	0	599900	0
4/16/2022 0:00	FPE-231	1193067734	44667	M	417	CARTAGENA	Diesel	MASCULINO	JEAN	1	0	599900	0
2/28/2022 0:00	FPE-1774	1193067792	36742	F	605	SABANETA	Superdry	MASCULINO	CHAQUETA	1	0	469900	1
4/20/2022 0:00	1208RM 00021728	1193071932	44670	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
4/20/2022 0:00	1208RM 00021728	1193071932	44670	No Informado	208	ONLINE	Diesel	MASCULINO	BUZO	1	0	499900	1
5/29/2022 0:00	FPE-1758	1193073197	NULL	No Informado	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	12597	134910	1
5/29/2022 0:00	FPE-1758	1193073197	NULL	No Informado	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	58782	69950	1
6/18/2022 0:00	FPE-2508	1193076926	NULL	F	602	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	149900	0
4/7/2022 0:00	FPE-720	1193079858	44658	No Informado	613	MEDELLIN	Superdry	MASCULINO	TENIS	1	0	309900	1
1/25/2022 0:00	FP -13345	1193087712	35012	F	427	NEIVA	Diesel	FEMENINO	CAMISETA	1	0	179940	0
1/23/2022 0:00	FP -1674	1193089009	37816	F	622	BELLO	Superdry	MASCULINO	CAMISETA	1	58782	69950	1
1/23/2022 0:00	FP -1674	1193089009	37816	F	622	BELLO	Superdry	MASCULINO	CAMISETA	1	54580	64950	1
1/15/2022 0:00	FP -1490	1193090352	36719	M	622	BELLO	Superdry	MASCULINO	BUZO	1	130211	154949	1
3/11/2022 0:00	1208RM 00020906	1193092620	44631	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
3/11/2022 0:00	1208RM 00020906	1193092620	44631	No Informado	208	ONLINE	Diesel	MASCULINO	TENIS	1	79816	420084	0
5/24/2022 0:00	FPE-1697	1193093854	44820	No Informado	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	0	149900	1
5/24/2022 0:00	FPE-1697	1193093854	44820	No Informado	609	ENVIGADO	Superdry	MASCULINO	SUDADERA	1	0	249900	1
4/26/2022 0:00	FPE-464	1193098934	34452	No Informado	410	CALI	Diesel	MASCULINO	TENIS	1	0	549900	1
3/21/2022 0:00	FPE-160	119310869	31563	M	417	CARTAGENA	Diesel	MASCULINO	CAMISETA	1	0	249900	0
4/6/2022 0:00	FPE-714	1193110633	44657	No Informado	613	MEDELLIN	Superdry	MASCULINO	MORRAL	1	73916	131940	1
3/11/2022 0:00	1208RM 00020911	1193110903	44645	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
3/11/2022 0:00	1208RM 00020911	1193110903	44645	No Informado	208	ONLINE	Diesel	MASCULINO	TENIS	1	79816	420084	1
1/31/2022 0:00	FP -1817	1193113626	NULL	M	622	BELLO	Superdry	MASCULINO	BUZO	1	94084	167940	1
5/23/2022 0:00	1209RM 00019588	1193120978	44703	No Informado	209	ONLINE	Superdry	MASCULINO	CAMISETA	1	0	159900	0
5/23/2022 0:00	1209RM 00019588	1193120978	44703	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	5000	0
5/23/2022 0:00	1209RM 00019588	1193120978	44703	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
4/30/2022 0:00	FPE-1506	1193122325	36953	M	607	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	47025	83940	1
2/4/2022 0:00	FP -8300	119312302	44596	No Informado	606	MEDELLIN	Superdry	MASCULINO	CHAQUETA	1	126025	349930	0
3/9/2022 0:00	FPE-296	1193127927	35556	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	23513	111920	0
5/1/2022 0:00	FPE-941	1193128174	44682	No Informado	613	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	149900	0
2/3/2022 0:00	FP -844	1193131250	37459	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	54580	64950	0
2/3/2022 0:00	FP -844	1193131250	37459	M	623	SANTANDER	Superdry	MASCULINO	CAMISETA	1	0	109900	0
1/5/2022 0:00	FFQ-2053	1193132062	NULL	M	716	CUCUTA	Superdry	MASCULINO	ROPA DE BAÑO	1	0	199900	0
6/17/2022 0:00	FPE-3480	1193132423	36584	F	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	47025	70538	1
6/17/2022 0:00	FPE-3480	1193132423	36584	F	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	47025	70538	1
6/17/2022 0:00	FPE-3480	1193132423	36584	F	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	47025	70538	1
6/17/2022 0:00	FPE-3480	1193132423	36584	F	605	SABANETA	Superdry	MASCULINO	PANTALON	1	94084	141126	1
6/17/2022 0:00	FPE-3480	1193132423	36584	F	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	50386	89941	1
3/2/2022 0:00	FPE-577	1193132690	44622	No Informado	611	BOGOTA	Superdry	MASCULINO	CHAQUETA	1	0	449900	0
3/7/2022 0:00	1209RM 00016851	1193137503	44730	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
3/7/2022 0:00	1209RM 00016851	1193137503	44730	No Informado	209	ONLINE	Superdry	FEMENINO	BUZO	1	119960	179940	1
3/7/2022 0:00	1209RM 00016851	1193137503	44730	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	5000	1
4/9/2022 0:00	FPE-1165	1193156411	44660	No Informado	609	ENVIGADO	Superdry	MASCULINO	MORRAL	1	0	309900	0
3/6/2022 0:00	FPE-390	1193212829	NULL	No Informado	481	BOGOTA	Diesel	MASCULINO	CHAQUETA	1	0	599940	0
6/5/2022 0:00	FPE-1887	1193216336	NULL	F	622	BELLO	Superdry	FEMENINO	BUZO	1	0	299900	0
2/11/2022 0:00	1209RM 00015837	1193216593	44599	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
2/11/2022 0:00	1209RM 00015837	1193216593	44599	No Informado	209	ONLINE	Superdry	MASCULINO	CAMISETA	1	69950	69949	0
2/11/2022 0:00	1209RM 00015837	1193216593	44599	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	20000	0
6/17/2022 0:00	FPE-2274	1193217976	NULL	No Informado	602	MEDELLIN	Superdry	FEMENINO	CHAQUETA	1	201647	302471	0
4/13/2022 0:00	FPE-1005	1193222271	44664	M	622	BELLO	Superdry	MASCULINO	CAMISETA	1	0	149900	0
3/11/2022 0:00	FPE-477	1193224879	NULL	No Informado	613	MEDELLIN	Superdry	FEMENINO	CHAQUETA	1	0	378067	0
1/12/2022 0:00	FFQ-2121	1193225169	NULL	M	716	CUCUTA	Superdry	MASCULINO	CAMISETA	1	41975	49950	0
1/12/2022 0:00	FFQ-2121	1193225169	NULL	M	716	CUCUTA	Superdry	MASCULINO	CAMISETA	1	41975	49950	0
6/19/2022 0:00	FPE-1288	1193226274	37277	M	620	MANIZALES	Superdry	MASCULINO	CAMISETA	1	12597	134910	1
2/15/2022 0:00	1209RM 00016218	1193226603	44606	No Informado	209	ONLINE	Superdry	MASCULINO	BUZO	1	65980	263919	0
2/15/2022 0:00	1209RM 00016218	1193226603	44606	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
4/12/2022 0:00	FPE-1343	1193227584	NULL	No Informado	602	MEDELLIN	Superdry	MASCULINO	BUZO	1	0	349900	0
2/28/2022 0:00	FPE-500	1193227755	37254	M	624	BOGOTA	Superdry	MASCULINO	CAMISETA	1	117563	0	0
2/28/2022 0:00	FPE-500	1193227755	37254	M	624	BOGOTA	Superdry	MASCULINO	BUZO	1	0	279900	0
2/28/2022 0:00	FPE-500	1193227755	37254	M	624	BOGOTA	Superdry	MASCULINO	CAMISETA	1	0	139900	0
2/28/2022 0:00	FPE-500	1193227755	37254	M	624	BOGOTA	Superdry	MASCULINO	BUZO	1	0	349900	0
2/28/2022 0:00	FPE-500	1193227755	37254	M	624	BOGOTA	Superdry	MASCULINO	CAMISETA	1	0	139900	0
6/17/2022 0:00	FPE-718	1193229563	NULL	No Informado	410	CALI	Diesel	MASCULINO	CAMISETA	1	90723	136084	1
1/25/2022 0:00	FP -37856	1193232993	37647	No Informado	416	CALI	Diesel	MASCULINO	TENIS	1	0	849900	0
6/21/2022 0:00	FPE-2298	1193237904	NULL	M	622	BELLO	Superdry	MASCULINO	BUZO	1	0	309900	1
3/11/2022 0:00	FPE-506	1193239893	37027	M	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	0	92353	1
4/21/2022 0:00	FPE-1004	1193265881	NULL	F	411	MEDELLIN	Diesel	FEMENINO	CAMISETA	1	0	299900	1
4/11/2022 0:00	FPE-948	1193269885	NULL	No Informado	416	CALI	Diesel	MASCULINO	CAMISETA	1	0	299900	0
4/11/2022 0:00	FPE-948	1193269885	NULL	No Informado	416	CALI	Diesel	MASCULINO	JEAN	1	0	1199900	0
3/26/2022 0:00	FPE-894	1193271296	34115	M	414	MEDELLIN	Diesel	FEMENINO	MORRAL	1	0	799900	0
2/7/2022 0:00	1209RM 00015658	1193271666	44597	No Informado	209	ONLINE	Superdry	MASCULINO	JEAN	1	203940	135960	1
2/7/2022 0:00	1209RM 00015658	1193271666	44597	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	5000	1
2/7/2022 0:00	1209RM 00015658	1193271666	44597	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
2/25/2022 0:00	1208RM 00020780	1193275115	44616	No Informado	208	ONLINE	Diesel	MASCULINO	TENIS	1	99980	399920	0
2/25/2022 0:00	1208RM 00020780	1193275115	44616	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
2/25/2022 0:00	1208RM 00020780	1193275115	44616	No Informado	208	ONLINE	Diesel	NO APLICA	NO APLICA	1	0	10000	0
6/17/2022 0:00	FPE-901	1193278297	37186	M	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	47025	70538	0
6/17/2022 0:00	FPE-901	1193278297	37186	M	608	BARRANQUILLA	Superdry	MASCULINO	CAMISETA	1	33580	50370	0
3/17/2022 0:00	FPE-669	1193332361	37618	M	606	MEDELLIN	Superdry	MASCULINO	MORRAL	1	0	309900	1
6/30/2022 0:00	FPE-2388	1193363782	NULL	M	414	MEDELLIN	Diesel	MASCULINO	TENIS	1	0	699900	1
1/14/2022 0:00	FP -12351	1193365041	36078	M	609	ENVIGADO	Superdry	MASCULINO	BUZO	1	104168	185940	0
6/17/2022 0:00	FPE-1455	1193371954	NULL	No Informado	402	BARRANQUILLA	Diesel	MASCULINO	TENIS	1	218454	327681	0
4/20/2022 0:00	FPE-929	1193389786	36776	F	415	PEREIRA	Diesel	MASCULINO	ROPA INTERIOR	1	0	179900	0
6/17/2022 0:00	FPE-1905	1193394642	36778	M	601	BOGOTA	Superdry	FEMENINO	CHAQUETA	1	201647	302471	0
2/21/2022 0:00	FPE-478	1193398673	36998	F	414	MEDELLIN	Diesel	MASCULINO	ROPA INTERIOR	1	0	199900	0
2/21/2022 0:00	FPE-478	1193398673	36998	F	414	MEDELLIN	Diesel	MASCULINO	ROPA INTERIOR	1	0	199900	0
2/21/2022 0:00	FPE-478	1193398673	36998	F	414	MEDELLIN	Diesel	MASCULINO	ROPA INTERIOR	1	0	199900	0
2/21/2022 0:00	FPE-478	1193398673	36998	F	414	MEDELLIN	Diesel	MASCULINO	ROPA INTERIOR	1	0	199900	0
6/17/2022 0:00	FPE-1981	1193406169	44729	F	601	BOGOTA	Superdry	MASCULINO	BUZO	1	94084	141126	1
6/17/2022 0:00	FPE-1981	1193406169	44729	F	601	BOGOTA	Superdry	MASCULINO	BUZO	1	100807	179940	1
6/17/2022 0:00	FPE-1981	1193406169	44729	F	601	BOGOTA	Superdry	MASCULINO	BUZO	1	104168	156252	1
6/17/2022 0:00	FPE-1981	1193406169	44729	F	601	BOGOTA	Superdry	MASCULINO	BUZO	1	117614	176419	1
1/14/2022 0:00	FFQ-2156	1193406778	NULL	M	716	CUCUTA	Superdry	MASCULINO	SANDALIAS	1	0	109900	0
5/21/2022 0:00	FPE-2953	1193411163	37150	M	605	SABANETA	Superdry	MASCULINO	CAMISETA	1	0	139900	0
1/15/2022 0:00	FP -1496	1193412856	32702	F	622	BELLO	Superdry	FEMENINO	CAMISETA	1	54580	64950	1
1/15/2022 0:00	FP -1496	1193412856	32702	F	622	BELLO	Superdry	FEMENINO	CAMISETA	1	54580	64950	1
1/30/2022 0:00	FPE-501	1193417120	36285	M	424	BARRANQUILLA	Diesel	MASCULINO	TENIS	1	0	699900	0
3/7/2022 0:00	FPE-285	1193420330	32609	M	422	SABANETA	Diesel	MASCULINO	RELOJ	1	0	899900	1
2/11/2022 0:00	FFQ-2419	1193438636	NULL	F	716	CUCUTA	Superdry	FEMENINO	CAMISETA	1	0	129900	0
3/18/2022 0:00	FPE-621	1193440457	NULL	M	411	MEDELLIN	Diesel	NO APLICA	TARJETA REGALO	2	0	400000	0
1/31/2022 0:00	FP -37919	1193446470	NULL	No Informado	416	CALI	Diesel	MASCULINO	GORRO	1	0	299900	0
5/1/2022 0:00	FPE-885	1193449129	36764	F	424	BARRANQUILLA	Diesel	MASCULINO	TENIS	1	100824	479920	0
4/27/2022 0:00	FPE-1184	1193460751	44678	M	622	BELLO	Superdry	MASCULINO	BUZO	1	0	299900	0
2/20/2022 0:00	FPE-483	1193482691	44612	F	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	99900	1
2/20/2022 0:00	FPE-483	1193482691	44612	F	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	99900	1
2/2/2022 0:00	FPE-395	1193498200	NULL	No Informado	608	BARRANQUILLA	Superdry	MASCULINO	BERMUDA	1	0	249900	0
5/19/2022 0:00	1209RM 00019443	1193502604	45018	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
5/19/2022 0:00	1209RM 00019443	1193502604	45018	No Informado	209	ONLINE	Superdry	MASCULINO	CAMISETA	1	0	159900	1
4/22/2022 0:00	1209RM 00018423	1193517399	44672	No Informado	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
4/22/2022 0:00	1209RM 00018423	1193517399	44672	No Informado	209	ONLINE	Superdry	NO APLICA	NO APLICA	1	0	5000	0
4/22/2022 0:00	1209RM 00018423	1193517399	44672	No Informado	209	ONLINE	Superdry	MASCULINO	CAMISETA	1	0	149900	0
2/3/2022 0:00	FFQ-2341	1193519495	NULL	M	716	CUCUTA	Superdry	FEMENINO	MORRAL	1	94084	167940	0
5/6/2022 0:00	FPE-695	1193520225	36916	No Informado	623	SANTANDER	Superdry	MASCULINO	BUZO	1	58807	279920	1
1/29/2022 0:00	FFQ-2333	1193522788	37068	F	712	IPIALES	Superdry	MASCULINO	BUZO	1	0	299900	1
2/25/2022 0:00	FPE-594	1193525272	NULL	No Informado	602	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	109900	0
2/25/2022 0:00	FPE-594	1193525272	NULL	No Informado	602	MEDELLIN	Superdry	MASCULINO	GORRO	1	0	109900	0
1/9/2022 0:00	FP -22825	1193540676	34823	F	422	SABANETA	Diesel	FEMENINO	TENIS	1	0	287940	0
1/15/2022 0:00	FFQ-2224	1193542985	44793	No Informado	712	IPIALES	Superdry	MASCULINO	BUZO	1	130211	154949	1
6/15/2022 0:00	FPE-2019	1193544309	NULL	M	414	MEDELLIN	Diesel	MASCULINO	TENIS	1	0	649900	0
4/30/2022 0:00	FPE-704	1193544496	35905	F	608	BARRANQUILLA	Superdry	MASCULINO	BOLSO	1	0	109900	0
2/1/2022 0:00	FPE-525	1193545609	37290	M	402	BARRANQUILLA	Diesel	FEMENINO	CAMISETA	1	0	299900	1
3/15/2022 0:00	FPE-613	1193546489	NULL	M	622	BELLO	Superdry	MASCULINO	GORRO	1	10916	116910	0
3/15/2022 0:00	FPE-613	1193546489	NULL	M	622	BELLO	Superdry	MASCULINO	CAMISETA	1	11756	125910	0
5/6/2022 0:00	FPE-889	1193549271	44684	M	611	BOGOTA	Superdry	MASCULINO	BUZO	1	50403	239920	1
4/11/2022 0:00	FPE-977	1193553833	36992	M	622	BELLO	Superdry	MASCULINO	CAMISETA	1	0	134900	1
1/22/2022 0:00	FP -40147	1193554870	37990	M	415	PEREIRA	Diesel	MASCULINO	TENIS	1	0	499900	0
5/23/2022 0:00	FPE-971	1193557112	44662	M	620	MANIZALES	Superdry	MASCULINO	BUZO	1	0	299900	0
6/17/2022 0:00	FPE-2177	1193561411	44761	No Informado	609	ENVIGADO	Superdry	MASCULINO	BUZO	1	94084	141126	1
6/17/2022 0:00	FPE-2177	1193561411	44761	No Informado	609	ENVIGADO	Superdry	MASCULINO	CAMISETA	1	50386	75581	1
6/11/2022 0:00	FPE-3263	1193565457	41071	M	605	SABANETA	Superdry	MASCULINO	GORRO	1	0	109900	1
5/21/2022 0:00	FPE-1846	1193568473	NULL	M	617	BOGOTA	Superdry	MASCULINO	CHAQUETA	1	0	469900	0
2/3/2022 0:00	FPE-366	11935699	NULL	M	624	BOGOTA	Superdry	MASCULINO	BUZO	1	110891	197940	0
2/3/2022 0:00	FPE-366	11935699	NULL	M	624	BOGOTA	Superdry	FEMENINO	BUZO	1	84000	149940	0
6/17/2022 0:00	FPE-928	1193571244	NULL	M	412	MEDELLIN	Diesel	FEMENINO	TENIS	1	235260	352892	0
6/17/2022 0:00	FPE-1125	1193578054	44729	M	424	BARRANQUILLA	Diesel	MASCULINO	TENIS	1	302487	453731	0
6/17/2022 0:00	FPE-854	1193579245	37028	F	616	BOGOTA	Superdry	FEMENINO	CHAQUETA	1	201647	302471	1
6/17/2022 0:00	FPE-854	1193579245	37028	F	616	BOGOTA	Superdry	MASCULINO	SUDADERA	1	100807	151210	1
1/31/2022 0:00	FP -1815	1193586296	37278	F	622	BELLO	Superdry	FEMENINO	BUZO	1	80639	143940	0
1/9/2022 0:00	FP -1394	1193592861	32821	F	622	BELLO	Superdry	FEMENINO	BUZO	1	0	279900	0
2/19/2022 0:00	FPE-1398	1194594	NULL	No Informado	406	BOGOTA	Diesel	MASCULINO	TENIS	1	0	699900	0
2/4/2022 0:00	FP -22981	11950840	30717	M	422	SABANETA	Diesel	MASCULINO	POLO	1	226840	179960	0
2/4/2022 0:00	FP -22981	11950840	30717	M	422	SABANETA	Diesel	MASCULINO	CORREA	1	0	207920	0
4/28/2022 0:00	FPE-909	1195672	23050	No Informado	606	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	109900	1
1/31/2022 0:00	FP -1816	1197215114	NULL	M	622	BELLO	Superdry	MASCULINO	BUZO	1	94084	167940	1
1/31/2022 0:00	FP -1816	1197215114	NULL	M	622	BELLO	Superdry	FEMENINO	BUZO	1	84000	149940	1
4/13/2022 0:00	FPE-1358	1198376	NULL	No Informado	602	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	139900	1
2/1/2022 0:00	FP -28810	11985225	26150	F	605	SABANETA	Superdry	MASCULINO	CORREA	1	0	89900	0
6/18/2022 0:00	FPE-1280	1200307	34868	M	620	MANIZALES	Superdry	MASCULINO	CAMISETA	1	0	159900	0
4/1/2022 0:00	FPE-775	1200824632	NULL	M	411	MEDELLIN	Diesel	UNISEX	RELOJ	1	0	1499900	0
3/27/2022 0:00	FPE-865	1201235898	NULL	No Informado	402	BARRANQUILLA	Diesel	FEMENINO	TENIS	1	0	799900	0
3/9/2022 0:00	FPE-314	120181418	34915	F	419	BOGOTA	Diesel	MASCULINO	JEAN	1	0	799900	0
4/1/2022 0:00	FPE-364	12022643	31088	M	410	CALI	Diesel	MASCULINO	TENIS	1	0	799900	0
1/2/2022 0:00	FP -39932	12023476	30811	M	415	PEREIRA	Diesel	MASCULINO	TENIS	1	0	899900	0
4/28/2022 0:00	FPE-543	120548087	44679	M	422	SABANETA	Diesel	MASCULINO	JEAN	1	0	799900	0
4/28/2022 0:00	FPE-543	120548087	44679	M	422	SABANETA	Diesel	UNISEX	RELOJ	1	0	999900	0
4/28/2022 0:00	FPE-543	120548087	44679	M	422	SABANETA	Diesel	UNISEX	RELOJ	1	605008	1079940	0
2/11/2022 0:00	FP -13372	120616432	25836	M	427	NEIVA	Diesel	MASCULINO	TENIS	1	0	599900	0
1/17/2022 0:00	FP -81841	120654034	44578	M	414	MEDELLIN	Diesel	MASCULINO	TENIS	1	0	799900	0
1/22/2022 0:00	FPE-349	120714096	31751	F	608	BARRANQUILLA	Superdry	MASCULINO	MORRAL	1	0	199900	1
2/22/2022 0:00	FPE-351	1207234	44543	F	411	MEDELLIN	Diesel	MASCULINO	CHAQUETA	1	0	3279900	1
2/22/2022 0:00	FPE-351	1207234	44543	F	411	MEDELLIN	Diesel	MASCULINO	CAMISETA	1	0	399900	1
2/5/2022 0:00	FP -69868	120764664	NULL	M	412	MEDELLIN	Diesel	MASCULINO	TENIS	1	0	899900	0
2/15/2022 0:00	FPE-383	120766816	NULL	F	414	MEDELLIN	Diesel	MASCULINO	CAMISETA	1	0	269900	0
6/26/2022 0:00	FPE-855	1209995	33050	M	423	BOGOTA	Diesel	MASCULINO	CHAQUETA	1	0	1799900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	TENIS	1	0	699900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	1179900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	POLO	1	0	499900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	POLO	1	0	299900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	POLO	1	0	449900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	JEAN	1	0	1179900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	GORRO	1	0	299900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	FRAGANCIA	1	0	379900	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	MORRAL	1	117630	559920	0
3/10/2022 0:00	FPE-659	12100051353	29443	M	414	MEDELLIN	Diesel	MASCULINO	POLO	1	0	499900	0
6/17/2022 0:00	FPE-859	12135546	24905	M	616	BOGOTA	Superdry	MASCULINO	CAMISETA	1	50386	75581	1
6/17/2022 0:00	FPE-859	12135546	24905	M	616	BOGOTA	Superdry	MASCULINO	CAMISETA	1	47025	70538	1
5/9/2022 0:00	1208RM 00021975	12138930	44689	No Informado	208	ONLINE	Diesel	FEMENINO	JEAN	1	135980	543920	1
5/9/2022 0:00	1208RM 00021975	12138930	44689	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
5/9/2022 0:00	1208RM 00021975	12138930	44689	No Informado	208	ONLINE	Diesel	FEMENINO	JEAN	1	399950	399951	1
6/17/2022 0:00	FPE-921	1214467190	NULL	No Informado	619	PEREIRA	Superdry	MASCULINO	CAMISETA	1	53748	80622	0
6/17/2022 0:00	FPE-921	1214467190	NULL	No Informado	619	PEREIRA	Superdry	MASCULINO	CAMISETA	1	47025	70538	0
6/17/2022 0:00	FPE-921	1214467190	NULL	No Informado	619	PEREIRA	Superdry	FEMENINO	BUZO	1	84000	126000	0
6/17/2022 0:00	FPE-921	1214467190	NULL	No Informado	619	PEREIRA	Superdry	MASCULINO	BUZO	1	100807	151210	0
6/17/2022 0:00	FPE-921	1214467190	NULL	No Informado	619	PEREIRA	Superdry	FEMENINO	BUZO	1	84000	126000	0
6/17/2022 0:00	FPE-921	1214467190	NULL	No Informado	619	PEREIRA	Superdry	MASCULINO	CAMISETA	1	47025	70538	0
5/6/2022 0:00	FPE-844	121469520	34924	M	620	MANIZALES	Superdry	MASCULINO	SANDALIAS	1	18471	87920	0
4/17/2022 0:00	FPE-805	1214713225	44668	No Informado	613	MEDELLIN	Superdry	MASCULINO	BOLSO	1	0	109900	0
5/2/2022 0:00	FPE-1272	1214713779	28856	F	622	BELLO	Superdry	MASCULINO	TENIS	1	0	359900	1
3/23/2022 0:00	1208RM 00021370	1214714031	44642	No Informado	208	ONLINE	Diesel	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	0
3/23/2022 0:00	1208RM 00021370	1214714031	44642	No Informado	208	ONLINE	Diesel	MASCULINO	TENIS	1	0	999900	0
6/11/2022 0:00	FPE-1927	1214714396	NULL	No Informado	609	ENVIGADO	Superdry	MASCULINO	BUZO	1	0	299900	0
6/17/2022 0:00	FPE-2067	1214714537	NULL	M	622	BELLO	Superdry	FEMENINO	CAMISETA	1	43664	65496	0
6/17/2022 0:00	FPE-2067	1214714537	NULL	M	622	BELLO	Superdry	MASCULINO	CAMISETA	1	47025	70538	0
6/18/2022 0:00	1209RM 00022189	1214715298	44729	No Informado	209	ONLINE	Superdry	MASCULINO	BUZO	1	153648	156252	1
6/18/2022 0:00	1209RM 00022189	1214715298	44729	No Informado	209	ONLINE	Superdry	MASCULINO	MORRAL	1	109026	110874	1
6/18/2022 0:00	1209RM 00022189	1214715298	44729	No Informado	209	ONLINE	Superdry	MASCULINO	BUZO	1	153648	156252	1
2/25/2022 0:00	1209RM 00016385	1214715681	33825	M	209	ONLINE	Superdry	NO APLICA	MATERIAL DE EMPAQUE	1	53	0	1
2/25/2022 0:00	1209RM 00016385	1214715681	33825	M	209	ONLINE	Superdry	MASCULINO	BUZO	1	0	279900	1
6/10/2022 0:00	FPE-1896	1214715816	29420	M	607	MEDELLIN	Superdry	MASCULINO	SUDADERA	1	0	299900	0
6/10/2022 0:00	FPE-1896	1214715816	29420	M	607	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	159900	0
4/25/2022 0:00	FPE-881	1214716067	44676	No Informado	613	MEDELLIN	Superdry	MASCULINO	CAMISA	1	0	349900	0
2/12/2022 0:00	FP -2004	1214717323	NULL	M	622	BELLO	Superdry	MASCULINO	TENIS	1	176427	209951	1
6/25/2022 0:00	FPE-1749	1214717344	NULL	No Informado	613	MEDELLIN	Superdry	MASCULINO	CAMISETA	1	0	159900	1
1/20/2022 0:00	1209RM 00014852	1214718554	44580	No Informado	209	ONLINE	Superdry	MASCULINO	BUZO	1	139950	139950	0
